stateFP,stateName,state1970,state1980,state1990,state2000,state2010,countyFP,countyName,county1970,county1980,county1990,county2000,county2010,placeFP,placeName,place1970,place1980,place1990,place2000,place2010,placeID,countyID
1,Alabama,3444165,3893888,4040587,4447100,4779736,1,Autauga County,24460,32259,34222,43671,54571,3220,Autaugaville Town,0,843,681,820,870,1-3220,1-1
1,Alabama,3444165,3893888,4040587,4447100,4779736,1,Autauga County,24460,32259,34222,43671,54571,6460,Billingsley Town,0,106,150,116,144,1-6460,1-1
1,Alabama,3444165,3893888,4040587,4447100,4779736,1,Autauga County,24460,32259,34222,43671,54571,46600,Marbury CDP,0,0,0,0,1418,1-46600,1-1
1,Alabama,3444165,3893888,4040587,4447100,4779736,1,Autauga County,24460,32259,34222,43671,54571,48712,Millbrook City,0,3101,6050,10386,14640,1-48712,1-1
1,Alabama,3444165,3893888,4040587,4447100,4779736,1,Autauga County,24460,32259,34222,43671,54571,60264,Pine Level CDP,0,0,0,0,4183,1-60264,1-1
1,Alabama,3444165,3893888,4040587,4447100,4779736,1,Autauga County,24460,32259,34222,43671,54571,62328,Prattville City,13116,18647,19587,24303,33960,1-62328,1-1
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,4660,Bay Minette City,6727,7455,7168,7820,8044,1-4660,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,19648,Daphne City,0,3406,11290,16581,21570,1-19648,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,23320,Elberta Town,0,491,458,552,1498,1-23320,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,25240,Fairhope City,5720,7286,8485,12480,15326,1-25240,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,26992,Foley City,3368,4003,4937,7590,14618,1-26992,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,32272,Gulf Shores City,0,1349,3261,5044,9741,1-32272,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,44608,Loxley Town,0,804,1161,1348,1632,1-44608,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,46072,Magnolia Springs Town,0,0,0,0,723,1-46072,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,57144,Orange Beach City,0,0,2253,3784,5441,1-57144,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,59088,Perdido Beach Town,0,0,0,0,581,1-59088,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,61488,Point Clear CDP,0,1812,2125,1876,2125,1-61488,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,65208,Robertsdale City,0,2306,2401,3782,5276,1-65208,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,70536,Silverhill Town,0,624,556,616,706,1-70536,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,71976,Spanish Fort City,0,3415,3732,5423,6798,1-71976,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,3,Baldwin County,59382,78556,98280,140415,182265,73872,Summerdale Town,0,546,559,655,862,1-73872,1-3
1,Alabama,3444165,3893888,4040587,4447100,4779736,5,Barbour County,22543,24756,25417,29038,27457,3724,Bakerhill Town,0,0,0,0,279,1-3724,1-5
1,Alabama,3444165,3893888,4040587,4447100,4779736,5,Barbour County,22543,24756,25417,29038,27457,7672,Blue Springs Town,0,112,108,121,96,1-7672,1-5
1,Alabama,3444165,3893888,4040587,4447100,4779736,5,Barbour County,22543,24756,25417,29038,27457,15376,Clayton Town,0,1589,1564,1475,3008,1-15376,1-5
1,Alabama,3444165,3893888,4040587,4447100,4779736,5,Barbour County,22543,24756,25417,29038,27457,15640,Clio City,0,1224,1365,2206,1399,1-15640,1-5
1,Alabama,3444165,3893888,4040587,4447100,4779736,5,Barbour County,22543,24756,25417,29038,27457,24568,Eufaula City,9102,12097,13220,13908,13137,1-24568,1-5
1,Alabama,3444165,3893888,4040587,4447100,4779736,5,Barbour County,22543,24756,25417,29038,27457,44344,Louisville Town,0,791,728,612,519,1-44344,1-5
1,Alabama,3444165,3893888,4040587,4447100,4779736,7,Bibb County,13812,15723,16576,20826,22915,9136,Brent City,0,2862,2776,4024,4947,1-9136,1-7
1,Alabama,3444165,3893888,4040587,4447100,4779736,7,Bibb County,13812,15723,16576,20826,22915,13672,Centreville City,0,2504,2508,2466,2778,1-13672,1-7
1,Alabama,3444165,3893888,4040587,4447100,4779736,7,Bibb County,13812,15723,16576,20826,22915,78264,Vance Town,0,254,248,500,1529,1-78264,1-7
1,Alabama,3444165,3893888,4040587,4447100,4779736,7,Bibb County,13812,15723,16576,20826,22915,80928,West Blocton Town,0,1147,1468,1372,1240,1-80928,1-7
1,Alabama,3444165,3893888,4040587,4447100,4779736,7,Bibb County,13812,15723,16576,20826,22915,83640,Woodstock Town,0,0,3689,4540,1428,1-83640,1-7
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,1396,Allgood Town,0,387,464,629,622,1-1396,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,1660,Altoona Town,0,928,960,984,933,1-1660,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,7456,Blountsville Town,0,1509,1527,1768,1684,1-7456,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,15472,Cleveland Town,0,487,739,1241,1303,1-15472,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,17968,County Line Town,0,199,189,257,258,1-17968,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,29032,Garden City Town,0,655,578,564,492,1-29032,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,33640,Hayden Town,0,268,385,470,444,1-33640,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,34480,Highland Lake Town,0,210,304,408,412,1-34480,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,43888,Locust Fork Town,0,488,342,1016,1186,1-43888,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,53448,Nectar Town,0,367,238,372,345,1-53448,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,57000,Oneonta City,4390,4824,4844,5576,6567,1-57000,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,66408,Rosa Town,0,204,139,313,316,1-66408,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,71201,Smoke Rise CDP,0,0,1367,1750,1825,1-71201,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,71280,Snead Town,0,667,632,748,835,1-71280,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,74160,Susan Moore Town,0,0,658,721,763,1-74160,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,9,Blount County,26853,36459,39248,51024,57322,76680,Trafford Town,0,673,739,523,646,1-76680,1-9
1,Alabama,3444165,3893888,4040587,4447100,4779736,11,Bullock County,11824,10596,11042,11714,10914,26152,Fitzpatrick CDP,0,0,0,0,83,1-26152,1-11
1,Alabama,3444165,3893888,4040587,4447100,4779736,11,Bullock County,11824,10596,11042,11714,10914,48424,Midway Town,0,593,455,457,499,1-48424,1-11
1,Alabama,3444165,3893888,4040587,4447100,4779736,11,Bullock County,11824,10596,11042,11714,10914,77880,Union Springs City,4324,4431,3975,3670,3980,1-77880,1-11
1,Alabama,3444165,3893888,4040587,4447100,4779736,13,Butler County,22007,21680,21892,21399,20947,29560,Georgiana Town,0,1993,1933,1737,1738,1-29560,1-13
1,Alabama,3444165,3893888,4040587,4447100,4779736,13,Butler County,22007,21680,21892,21399,20947,31912,Greenville City,8033,7807,7492,7228,8135,1-31912,1-13
1,Alabama,3444165,3893888,4040587,4447100,4779736,13,Butler County,22007,21680,21892,21399,20947,45496,Mckenzie Town,0,605,464,644,530,1-45496,1-13
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,1180,Alexandria CDP,0,0,0,3692,3917,1-1180,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,1852,Anniston City,31533,29523,26623,24276,23106,1-1852,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,14728,Choccolocco CDP,0,0,0,0,2804,1-14728,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,29992,Glencoe City,2901,4648,4670,5152,5160,1-29992,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,35152,Hobson City Town,0,1268,794,878,771,1-35152,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,38272,Jacksonville City,7715,9735,10283,8404,12548,1-38272,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,53232,Nances Creek CDP,0,0,0,0,407,1-53232,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,56472,Ohatchee Town,0,860,1042,1215,1170,1-56472,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,57576,Oxford City,4361,8939,9362,14592,21348,1-57576,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,59640,Piedmont City,5063,5544,5288,5120,4878,1-59640,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,67608,Saks CDP,0,11118,11138,10698,10744,1-67608,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,71832,Southside City,0,4848,5580,7036,8412,1-71832,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,80352,Weaver City,0,2765,2715,2619,3038,1-80352,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,81084,West End-cobb Town CDP,0,5189,4034,3924,3465,1-81084,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,15,Calhoun County,103092,119761,116034,112249,118572,82104,White Plains CDP,0,0,0,0,811,1-82104,1-15
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,100,Abanda CDP,0,0,0,0,192,1-100,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,19216,Cusseta Town,0,0,0,0,123,1-19216,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,26200,Five Points Town,0,197,200,146,141,1-26200,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,28120,Fredonia CDP,0,0,0,0,199,1-28120,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,36592,Huguley CDP,0,2947,3161,2953,2540,1-36592,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,40672,La Fayette City,0,0,3151,3234,3003,1-40672,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,41296,Lanett City,6908,6897,8985,7897,6468,1-41296,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,59016,Penton CDP,0,0,0,0,201,1-59016,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,72720,Standing Rock CDP,0,0,0,0,168,1-72720,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,78204,Valley City,0,0,8173,9198,9524,1-78204,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,17,Chambers County,36356,39191,36876,36583,34215,80256,Waverly Town,0,228,152,184,145,1-80256,1-17
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,9880,Broomtown CDP,0,0,0,0,182,1-9880,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,12760,Cedar Bluff Town,0,1129,1174,1467,1820,1-12760,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,13648,Centre City,0,2351,2893,3216,3489,1-13648,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,16600,Collinsville Town,0,1383,1429,1644,1983,1-16600,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,29296,Gaylesville Town,0,192,149,140,144,1-29296,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,42016,Leesburg Town,0,116,218,799,1027,1-42016,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,67920,Sand Rock Town,0,0,438,509,560,1-67920,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,19,Cherokee County,15606,18760,19543,23988,25989,72408,Spring Garden CDP,0,0,0,0,238,1-72408,1-19
1,Alabama,3444165,3893888,4040587,4447100,4779736,21,Chilton County,25180,30612,32458,39593,43643,11416,Calera City,0,2035,2136,3158,11620,1-11416,1-21
1,Alabama,3444165,3893888,4040587,4447100,4779736,21,Chilton County,25180,30612,32458,39593,43643,15136,Clanton City,5868,5832,7669,7800,8619,1-15136,1-21
1,Alabama,3444165,3893888,4040587,4447100,4779736,21,Chilton County,25180,30612,32458,39593,43643,38608,Jemison City,0,1828,1898,2248,2585,1-38608,1-21
1,Alabama,3444165,3893888,4040587,4447100,4779736,21,Chilton County,25180,30612,32458,39593,43643,46504,Maplesville Town,0,754,725,672,708,1-46504,1-21
1,Alabama,3444165,3893888,4040587,4447100,4779736,21,Chilton County,25180,30612,32458,39593,43643,76080,Thorsby Town,0,1422,1465,1820,1980,1-76080,1-21
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,11032,Butler Town,0,1882,1872,1952,1894,1-11032,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,19024,Cullomburg CDP,0,0,189,257,171,1-19024,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,29704,Gilbertown Town,0,218,235,187,215,1-29704,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,43384,Lisman Town,0,638,481,653,539,1-43384,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,53472,Needham Town,0,0,99,97,94,1-53472,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,58968,Pennington Town,0,355,302,353,221,1-58968,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,70416,Silas Town,0,343,245,529,452,1-70416,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,23,Choctaw County,16589,16839,16018,15922,13859,76632,Toxey Town,0,265,211,152,137,1-76632,1-23
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,12112,Carlton CDP,0,0,0,0,65,1-12112,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,16264,Coffeeville Town,0,448,431,360,352,1-16264,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,28504,Fulton Town,0,606,384,308,272,1-28504,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,32080,Grove Hill Town,0,1912,1551,1438,1570,1-32080,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,38152,Jackson City,5957,6073,5819,5419,5228,1-38152,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,65784,Rockville CDP,0,0,0,0,43,1-65784,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,75960,Thomasville City,3769,4387,4301,4649,4209,1-75960,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,25,Clarke County,26724,27702,27240,27867,25833,81744,Whatley CDP,0,0,0,0,150,1-81744,1-25
1,Alabama,3444165,3893888,4040587,4447100,4779736,27,Clay County,12636,13703,13252,14254,13932,2860,Ashland Town,0,2052,2034,1965,2037,1-2860,1-27
1,Alabama,3444165,3893888,4040587,4447100,4779736,27,Clay County,12636,13703,13252,14254,13932,20272,Delta CDP,0,0,0,0,197,1-20272,1-27
1,Alabama,3444165,3893888,4040587,4447100,4779736,27,Clay County,12636,13703,13252,14254,13932,35512,Hollins CDP,0,0,0,0,545,1-35512,1-27
1,Alabama,3444165,3893888,4040587,4447100,4779736,27,Clay County,12636,13703,13252,14254,13932,43264,Lineville City,0,2257,2394,2401,2395,1-43264,1-27
1,Alabama,3444165,3893888,4040587,4447100,4779736,27,Clay County,12636,13703,13252,14254,13932,48784,Millerville CDP,0,0,0,0,278,1-48784,1-27
1,Alabama,3444165,3893888,4040587,4447100,4779736,29,Cleburne County,10996,12595,12730,14123,14972,23176,Edwardsville Town,0,207,118,186,202,1-23176,1-29
1,Alabama,3444165,3893888,4040587,4447100,4779736,29,Cleburne County,10996,12595,12730,14123,14972,28432,Fruithurst Town,0,239,177,270,284,1-28432,1-29
1,Alabama,3444165,3893888,4040587,4447100,4779736,29,Cleburne County,10996,12595,12730,14123,14972,33976,Heflin City,2872,3014,2906,3002,3480,1-33976,1-29
1,Alabama,3444165,3893888,4040587,4447100,4779736,29,Cleburne County,10996,12595,12730,14123,14972,35536,Hollis Crossroads CDP,0,0,0,0,608,1-35536,1-29
1,Alabama,3444165,3893888,4040587,4447100,4779736,29,Cleburne County,10996,12595,12730,14123,14972,63408,Ranburne Town,0,417,447,459,409,1-63408,1-29
1,Alabama,3444165,3893888,4040587,4447100,4779736,31,Coffee County,34872,38533,40240,43615,49948,23296,Elba City,4634,4355,4011,4185,3940,1-23296,1-31
1,Alabama,3444165,3893888,4040587,4447100,4779736,31,Coffee County,34872,38533,40240,43615,49948,24184,Enterprise City,15591,18033,20123,21178,26562,1-24184,1-31
1,Alabama,3444165,3893888,4040587,4447100,4779736,31,Coffee County,34872,38533,40240,43615,49948,40096,Kinston Town,0,604,595,602,540,1-40096,1-31
1,Alabama,3444165,3893888,4040587,4447100,4779736,31,Coffee County,34872,38533,40240,43615,49948,53856,New Brockton Town,0,1392,1184,1250,1146,1-53856,1-31
1,Alabama,3444165,3893888,4040587,4447100,4779736,33,Colbert County,49632,54519,51666,54984,54428,14152,Cherokee Town,0,1589,1479,1237,1048,1-14152,1-33
1,Alabama,3444165,3893888,4040587,4447100,4779736,33,Colbert County,49632,54519,51666,54984,54428,42160,Leighton Town,0,1218,988,849,729,1-42160,1-33
1,Alabama,3444165,3893888,4040587,4447100,4779736,33,Colbert County,49632,54519,51666,54984,54428,43648,Littleville Town,0,1262,925,978,1011,1-43648,1-33
1,Alabama,3444165,3893888,4040587,4447100,4779736,33,Colbert County,49632,54519,51666,54984,54428,53016,Muscle Shoals City,6907,8911,9611,11924,13146,1-53016,1-33
1,Alabama,3444165,3893888,4040587,4447100,4779736,33,Colbert County,49632,54519,51666,54984,54428,69648,Sheffield City,13115,11903,10380,9652,9039,1-69648,1-33
1,Alabama,3444165,3893888,4040587,4447100,4779736,33,Colbert County,49632,54519,51666,54984,54428,77280,Tuscumbia City,8828,9137,8413,7856,8423,1-77280,1-33
1,Alabama,3444165,3893888,4040587,4447100,4779736,35,Conecuh County,15645,15884,14054,14089,13228,12496,Castleberry Town,0,847,669,590,583,1-12496,1-35
1,Alabama,3444165,3893888,4040587,4447100,4779736,35,Conecuh County,15645,15884,14054,14089,13228,24808,Evergreen City,3924,4171,3911,3630,3944,1-24808,1-35
1,Alabama,3444165,3893888,4040587,4447100,4779736,35,Conecuh County,15645,15884,14054,14089,13228,64368,Repton Town,0,313,293,280,282,1-64368,1-35
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,30640,Goodwater Town,0,1895,1840,1633,1475,1-30640,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,34984,Hissop CDP,0,0,0,0,658,1-34984,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,39472,Kellyton Town,0,0,0,0,217,1-39472,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,52320,Mount Olive CDP,0,0,0,0,371,1-52320,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,63495,Ray CDP,0,0,0,0,443,1-63495,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,65472,Rockford Town,0,494,461,428,477,1-65472,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,73152,Stewartville CDP,0,0,0,0,1767,1-73152,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,37,Coosa County,10662,11377,11063,12202,11539,80736,Weogufka CDP,0,0,0,0,282,1-80736,1-37
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,1708,Andalusia City,10092,10415,9269,8794,9015,1-1708,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,3556,Babbie Town,0,553,576,627,603,1-3556,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,12160,Carolina Town,0,203,201,248,297,1-12160,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,26848,Florala Town,2701,2165,2075,1964,1980,1-26848,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,28936,Gantt Town,0,314,265,241,222,1-28936,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,33904,Heath Town,0,354,182,249,254,1-33904,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,36088,Horn Hill Town,0,186,0,235,228,1-36088,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,42808,Libertyville Town,0,141,133,106,117,1-42808,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,43816,Lockhart Town,0,547,484,548,516,1-43816,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,57024,Onycha Town,0,147,150,208,184,1-57024,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,57120,Opp City,6493,7204,6985,6607,6659,1-57120,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,63768,Red Level Town,0,504,588,556,487,1-63768,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,64776,River Falls Town,0,669,710,616,526,1-64776,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,39,Covington County,34079,36850,36478,37631,37765,68016,Sanford Town,0,250,282,269,241,1-68016,1-39
1,Alabama,3444165,3893888,4040587,4447100,4779736,41,Crenshaw County,13188,14110,13635,13665,13906,9016,Brantley Town,0,1151,1015,920,809,1-9016,1-41
1,Alabama,3444165,3893888,4040587,4447100,4779736,41,Crenshaw County,13188,14110,13635,13665,13906,21448,Dozier Town,0,494,483,391,329,1-21448,1-41
